id,Date,Ticker,Open,Close,High,Low,Volume
450,2026-01-28,MSFT,482.11,480.53,482.64,476.91,36875400
451,2026-01-29,MSFT,438.99,432.51,441.49,420.06,128855300
452,2026-01-30,MSFT,438.17,429.31,438.6,425.48,58566800
453,2026-02-02,MSFT,429.26,422.41,429.76,421.29,42219900
454,2026-02-03,MSFT,421.05,410.27,421.09,407.63,61424100
455,2026-02-04,MSFT,410.06,413.25,418.84,408.31,45012400
456,2026-02-05,MSFT,406.51,392.77,407.37,391.43,66289200
457,2026-02-06,MSFT,398.26,400.23,400.88,392.03,53515300
458,2026-02-09,MSFT,403.93,412.66,413.95,399.96,45480500
459,2026-02-10,MSFT,418.66,412.33,422.72,411.76,44857900
460,2026-02-11,MSFT,415.23,403.45,415.51,400.1,42491000
461,2026-02-12,MSFT,404.08,400.92,405.27,397.1,40802400
462,2026-02-13,MSFT,403.53,400.41,404.62,397.14,34091600
463,2026-02-17,MSFT,398.31,395.96,399.61,393.63,32078800
464,2026-02-18,MSFT,397.22,398.69,401.64,395.42,23223400
465,2026-02-19,MSFT,400.69,398.46,404.43,396.67,28234000
466,2026-02-20,MSFT,396.11,397.23,400.12,395.16,34015200
467,2026-02-23,MSFT,395.0,384.47,395.36,383.1,43238300
468,2026-02-24,MSFT,384.14,389.0,389.36,381.71,33884700
469,2026-02-25,MSFT,390.53,400.6,401.47,390.16,43625500
470,2026-02-26,MSFT,404.71,401.72,407.49,398.74,34405900
471,2026-02-27,MSFT,390.88,392.74,396.82,389.88,51367200
472,2026-03-02,MSFT,392.86,398.55,401.19,390.63,35474900
473,2026-03-03,MSFT,393.14,403.93,406.7,392.67,38199200
474,2026-03-04,MSFT,401.27,405.2,411.03,400.31,35808000
475,2026-03-05,MSFT,404.42,410.68,411.61,404.4,39001300
476,2026-03-06,MSFT,409.2,408.96,413.05,408.51,31123900
477,2026-03-09,MSFT,404.92,409.41,410.21,403.5,30131900
478,2026-03-10,MSFT,410.03,405.76,410.2,402.93,31706400
479,2026-03-11,MSFT,405.57,404.88,409.01,401.59,25512100
480,2026-03-12,MSFT,404.63,401.86,406.12,401.71,27263900
481,2026-03-13,MSFT,401.0,395.55,404.8,394.25,26848000
482,2026-03-16,MSFT,398.07,399.95,400.63,394.79,27733700
483,2026-03-17,MSFT,400.27,399.41,404.4,397.75,26228300
484,2026-03-18,MSFT,397.13,391.79,398.0,391.0,25908500
485,2026-03-19,MSFT,390.1,389.02,392.49,387.06,25138800
486,2026-03-20,MSFT,386.79,381.87,387.0,380.12,50853200
487,2026-03-23,MSFT,383.9,383.0,387.21,381.68,29680100
488,2026-03-24,MSFT,382.36,372.74,382.47,371.85,42733600
489,2026-03-25,MSFT,376.92,371.04,377.06,369.63,31181200
490,2026-03-26,MSFT,370.82,365.97,374.72,365.19,36836600
491,2026-03-27,MSFT,361.9,356.77,362.45,356.51,37883400
492,2026-03-30,MSFT,361.9,358.96,365.36,356.28,44797000
493,2026-03-31,MSFT,364.55,370.17,372.9,363.07,45244400
494,2026-04-01,MSFT,373.49,369.37,373.99,368.2,29417200
495,2026-04-02,MSFT,367.21,373.46,373.64,364.15,24099100
496,2026-04-06,MSFT,373.49,372.88,373.73,369.5,16146600
497,2026-04-07,MSFT,370.34,372.29,372.45,366.56,21443300
498,2026-04-08,MSFT,384.98,374.33,385.0,371.41,33064800
499,2026-04-09,MSFT,372.5,373.07,373.5,367.05,30435300
500,2026-04-10,MSFT,372.98,370.87,375.64,370.03,28038000
501,2025-04-11,TSLA,251.84,252.31,257.74,241.36,128948100
502,2025-04-14,TSLA,258.36,252.35,261.8,245.93,100135200
503,2025-04-15,TSLA,249.91,254.11,258.75,247.54,79594300
504,2025-04-16,TSLA,247.61,241.55,251.97,233.89,112378700
505,2025-04-17,TSLA,243.47,241.37,244.34,237.68,83404800
506,2025-04-21,TSLA,230.26,227.5,232.21,222.79,97768000
507,2025-04-22,TSLA,230.96,237.97,242.79,229.85,120858500
508,2025-04-23,TSLA,254.86,250.74,259.45,244.43,150381900
509,2025-04-24,TSLA,250.5,259.51,259.54,249.2,94464200
510,2025-04-25,TSLA,261.69,284.95,286.85,259.63,167560700
511,2025-04-28,TSLA,288.98,285.88,294.86,272.42,151731800
512,2025-04-29,TSLA,285.5,292.03,293.32,279.47,108906600
513,2025-04-30,TSLA,279.9,282.16,284.45,270.78,128961100
514,2025-05-01,TSLA,280.01,280.52,290.87,279.81,99659000
515,2025-05-02,TSLA,284.9,287.21,294.78,279.81,114454700
516,2025-05-05,TSLA,284.57,280.26,284.85,274.4,94618900
517,2025-05-06,TSLA,273.11,275.35,277.73,271.35,76715800
518,2025-05-07,TSLA,276.88,276.22,277.92,271.0,71592600
519,2025-05-08,TSLA,279.63,284.82,289.8,279.41,97539400
520,2025-05-09,TSLA,290.21,298.26,307.04,290.0,132387800
521,2025-05-12,TSLA,321.99,318.38,322.21,311.5,112826700
522,2025-05-13,TSLA,320.0,334.07,337.59,316.8,136992600
523,2025-05-14,TSLA,342.5,347.68,350.0,337.0,136997300
524,2025-05-15,TSLA,340.34,342.82,346.14,334.72,97882600
525,2025-05-16,TSLA,346.24,349.98,351.62,342.33,95895700
526,2025-05-19,TSLA,336.3,342.09,343.0,333.37,88869900
527,2025-05-20,TSLA,347.87,343.82,354.99,341.63,131715500
528,2025-05-21,TSLA,344.43,334.62,347.35,332.2,102354800
529,2025-05-22,TSLA,331.9,341.04,347.27,331.39,97113400
530,2025-05-23,TSLA,337.92,339.34,343.18,333.21,84654800
531,2025-05-27,TSLA,347.35,362.89,363.79,347.32,120146400
532,2025-05-28,TSLA,364.84,356.9,365.0,355.91,91404300
533,2025-05-29,TSLA,365.29,358.43,367.71,356.0,88087800
534,2025-05-30,TSLA,355.52,346.46,363.68,345.29,123474900
535,2025-06-02,TSLA,343.5,342.69,348.02,333.33,81873800
536,2025-06-03,TSLA,346.6,344.27,355.4,343.04,99324500
537,2025-06-04,TSLA,345.1,332.05,345.6,327.33,98912100
538,2025-06-05,TSLA,322.49,284.7,324.55,273.21,287499800
539,2025-06-06,TSLA,298.83,295.14,305.5,291.14,164747700
540,2025-06-09,TSLA,285.96,308.58,309.83,281.85,140908900
541,2025-06-10,TSLA,314.94,326.09,327.83,310.67,151256500
542,2025-06-11,TSLA,334.4,326.43,335.5,322.5,122611400
543,2025-06-12,TSLA,323.08,319.11,332.56,316.86,105127500
544,2025-06-13,TSLA,313.97,325.31,332.99,313.3,128964300
545,2025-06-16,TSLA,331.29,329.13,332.05,326.41,83925900
546,2025-06-17,TSLA,326.09,316.35,327.26,314.74,88282700
547,2025-06-18,TSLA,317.31,322.05,329.32,315.45,95137700
548,2025-06-20,TSLA,327.95,322.16,332.36,317.78,108688000
549,2025-06-23,TSLA,327.54,348.68,357.54,327.48,190716800
550,2025-06-24,TSLA,356.17,340.47,356.26,340.44,114736200
551,2025-06-25,TSLA,342.7,327.55,343.0,320.4,119845100
552,2025-06-26,TSLA,324.61,325.78,331.05,323.61,80440900
553,2025-06-27,TSLA,324.51,323.63,329.34,317.5,89067000
554,2025-06-30,TSLA,319.9,317.66,325.58,316.6,76695100
555,2025-07-01,TSLA,298.46,300.71,305.89,293.21,145085700
556,2025-07-02,TSLA,312.63,315.65,316.83,303.82,119483700
557,2025-07-03,TSLA,317.99,315.35,318.45,312.76,58042300
558,2025-07-07,TSLA,291.37,293.94,296.15,288.77,131177900
559,2025-07-08,TSLA,297.0,297.81,304.05,294.35,103246700
560,2025-07-09,TSLA,297.55,295.88,300.15,293.55,75586800
561,2025-07-10,TSLA,300.05,309.87,310.48,300.0,104365300
562,2025-07-11,TSLA,307.89,313.51,314.09,305.65,79236400
563,2025-07-14,TSLA,317.73,316.9,322.6,312.67,78043400
564,2025-07-15,TSLA,319.68,310.78,321.2,310.5,77556300
565,2025-07-16,TSLA,312.8,321.67,323.5,312.62,97284800
566,2025-07-17,TSLA,323.15,319.41,324.34,317.06,73922900
567,2025-07-18,TSLA,321.66,329.65,330.9,321.42,94255000
568,2025-07-21,TSLA,334.4,328.49,338.0,326.88,75768800
569,2025-07-22,TSLA,329.74,332.11,335.41,321.55,77370400
570,2025-07-23,TSLA,330.9,332.56,336.2,328.67,92553800
571,2025-07-24,TSLA,310.0,305.3,310.15,300.41,156966000
572,2025-07-25,TSLA,308.74,316.06,323.63,308.01,148227000
573,2025-07-28,TSLA,318.45,325.59,330.49,315.69,112673800
574,2025-07-29,TSLA,325.55,321.2,326.25,318.25,87358900
575,2025-07-30,TSLA,322.18,319.04,324.45,311.62,83931900
576,2025-07-31,TSLA,319.61,308.27,321.37,306.1,85270900
577,2025-08-01,TSLA,306.21,302.63,309.31,297.82,89121400
578,2025-08-04,TSLA,309.08,309.26,312.12,303.0,78683900
579,2025-08-05,TSLA,308.95,308.72,312.45,305.5,57961300
580,2025-08-06,TSLA,307.89,319.91,320.47,306.93,78523600
581,2025-08-07,TSLA,319.79,322.27,322.4,316.16,66658700
582,2025-08-08,TSLA,321.43,329.65,335.15,320.98,91200300
583,2025-08-11,TSLA,335.0,339.03,346.64,334.15,105320200
584,2025-08-12,TSLA,345.0,340.84,345.26,332.94,80522100
585,2025-08-13,TSLA,341.5,339.38,348.98,338.2,67838900
586,2025-08-14,TSLA,335.76,335.58,340.47,330.4,75000700
587,2025-08-15,TSLA,337.66,330.56,339.3,327.02,74319800
588,2025-08-18,TSLA,329.62,335.16,336.27,329.59,56956600
589,2025-08-19,TSLA,335.79,329.31,340.55,327.85,75956000
590,2025-08-20,TSLA,329.22,323.9,331.37,314.6,77481800
591,2025-08-21,TSLA,322.08,320.11,324.9,318.68,55744400
592,2025-08-22,TSLA,321.66,340.01,340.25,319.69,94016300
593,2025-08-25,TSLA,338.9,346.6,349.53,335.03,86670000
594,2025-08-26,TSLA,344.93,351.67,351.9,343.72,76651600
595,2025-08-27,TSLA,351.94,349.6,355.39,349.16,65519000
596,2025-08-28,TSLA,350.91,345.98,353.55,340.26,67903200
597,2025-08-29,TSLA,347.23,333.87,348.75,331.7,81145700
598,2025-09-02,TSLA,328.23,329.36,333.33,325.6,58392000
599,2025-09-03,TSLA,335.2,334.09,343.33,328.51,88733300
600,2025-09-04,TSLA,336.15,338.53,338.89,331.48,60711000
601,2025-09-05,TSLA,348.0,350.84,355.87,344.68,108989800
602,2025-09-08,TSLA,354.64,346.4,358.44,344.84,75208300
603,2025-09-09,TSLA,348.44,346.97,350.77,343.82,53816000
604,2025-09-10,TSLA,350.55,347.79,356.33,346.07,72121700
605,2025-09-11,TSLA,350.17,368.81,368.99,347.6,103756000
606,2025-09-12,TSLA,370.94,395.94,396.69,370.24,168156400
607,2025-09-15,TSLA,423.13,410.04,425.7,402.43,163823700
608,2025-09-16,TSLA,414.5,421.62,423.25,411.43,104285700
609,2025-09-17,TSLA,415.75,425.86,428.31,409.67,106133500
610,2025-09-18,TSLA,428.87,416.85,432.22,416.56,90454500
611,2025-09-19,TSLA,421.82,426.07,429.47,421.72,93131000
612,2025-09-22,TSLA,431.11,434.21,444.98,429.13,97108800
613,2025-09-23,TSLA,439.88,425.85,440.97,423.72,83422700
614,2025-09-24,TSLA,429.83,442.79,444.21,429.03,93133600
615,2025-09-25,TSLA,435.24,423.39,435.35,419.08,96746400
616,2025-09-26,TSLA,428.3,440.4,440.47,421.02,101628200
617,2025-09-29,TSLA,444.35,443.21,450.98,439.5,79491500
618,2025-09-30,TSLA,441.52,444.72,445.0,433.12,74358000
619,2025-10-01,TSLA,443.8,459.46,462.29,440.75,98122300
620,2025-10-02,TSLA,470.54,436.0,470.75,435.57,137009000
621,2025-10-03,TSLA,443.29,429.83,446.77,416.58,133188200
622,2025-10-06,TSLA,440.75,453.25,453.55,436.69,85324900
623,2025-10-07,TSLA,447.82,433.09,452.68,432.45,102296100
624,2025-10-08,TSLA,437.57,438.69,441.33,425.23,71192100
625,2025-10-09,TSLA,431.81,435.54,436.35,426.18,69339900
626,2025-10-10,TSLA,436.54,413.49,443.13,411.45,112107900
627,2025-10-13,TSLA,423.53,435.9,436.89,419.7,79552800
628,2025-10-14,TSLA,426.79,429.24,434.2,417.86,72669400
629,2025-10-15,TSLA,434.9,435.15,440.51,426.33,71558200
630,2025-10-16,TSLA,434.73,428.75,439.35,421.31,77189900
631,2025-10-17,TSLA,425.5,439.31,441.46,423.6,89331600
632,2025-10-20,TSLA,443.87,447.43,449.8,440.61,63719000
633,2025-10-21,TSLA,445.76,442.6,449.3,442.05,54412200
634,2025-10-22,TSLA,443.45,438.97,445.54,429.0,84023500
635,2025-10-23,TSLA,420.0,448.98,449.4,413.9,126709800
636,2025-10-24,TSLA,446.83,433.72,451.68,430.17,94727800
637,2025-10-27,TSLA,439.98,452.42,460.16,438.69,105867500
638,2025-10-28,TSLA,454.78,460.55,467.0,451.6,80185700
639,2025-10-29,TSLA,462.5,461.51,465.7,452.65,67983500
640,2025-10-30,TSLA,451.05,440.1,455.06,439.61,72447900
641,2025-10-31,TSLA,446.75,456.56,458.0,443.69,83135800
642,2025-11-03,TSLA,455.99,468.37,474.07,453.8,84595200
643,2025-11-04,TSLA,454.46,444.26,460.22,443.6,87756600
644,2025-11-05,TSLA,452.05,462.07,466.33,440.71,85573000
645,2025-11-06,TSLA,461.96,445.91,467.45,435.09,109622900
646,2025-11-07,TSLA,437.92,429.52,439.36,421.88,103471500
647,2025-11-10,TSLA,439.6,445.23,449.67,433.36,76515900
648,2025-11-11,TSLA,439.4,439.62,442.49,432.36,60533200
649,2025-11-12,TSLA,442.15,430.6,442.33,426.56,58513500
650,2025-11-13,TSLA,423.13,401.99,424.5,396.34,118948000
651,2025-11-14,TSLA,386.3,404.35,412.19,382.78,105506700
652,2025-11-17,TSLA,398.74,408.92,423.96,398.74,102214300
653,2025-11-18,TSLA,405.38,401.25,408.9,393.71,80688600
654,2025-11-19,TSLA,406.18,403.99,411.78,398.5,72047700
655,2025-11-20,TSLA,414.63,395.23,428.94,394.74,113548800
656,2025-11-21,TSLA,402.32,391.09,402.8,383.76,100460600
657,2025-11-24,TSLA,402.17,417.78,421.72,401.09,96806400
658,2025-11-25,TSLA,414.42,419.4,420.48,405.95,71915600
659,2025-11-26,TSLA,423.95,426.58,426.94,416.89,63463000
660,2025-11-28,TSLA,426.59,430.17,432.93,426.2,36252900
661,2025-12-01,TSLA,425.32,430.14,433.66,425.29,57463600
662,2025-12-02,TSLA,430.81,429.24,436.8,422.12,69336600
663,2025-12-03,TSLA,432.1,446.74,447.92,431.11,87483000
664,2025-12-04,TSLA,449.94,454.53,454.63,445.39,71906500
665,2025-12-05,TSLA,453.03,455.0,458.87,451.66,56427500
666,2025-12-08,TSLA,447.45,439.58,449.75,435.25,69165800
667,2025-12-09,TSLA,437.54,445.17,452.39,435.7,62367400
668,2025-12-10,TSLA,446.07,451.45,456.88,443.61,63257500
669,2025-12-11,TSLA,448.95,446.89,449.27,440.33,55979500
670,2025-12-12,TSLA,448.09,458.96,463.01,441.67,95656700
671,2025-12-15,TSLA,469.44,475.31,481.77,467.66,114542200
672,2025-12-16,TSLA,472.21,489.88,491.5,465.83,107608100
673,2025-12-17,TSLA,488.22,467.26,495.28,466.2,106490400
674,2025-12-18,TSLA,478.16,483.37,490.86,473.12,95168400
675,2025-12-19,TSLA,488.12,481.2,490.49,474.72,103305400
676,2025-12-22,TSLA,489.88,488.73,498.83,485.33,86916100
677,2025-12-23,TSLA,489.4,485.56,491.97,482.84,58223600
678,2025-12-24,TSLA,488.48,485.4,490.9,476.8,41285400
679,2025-12-26,TSLA,485.23,475.19,489.09,473.82,58780700
680,2025-12-29,TSLA,469.0,459.64,469.4,459.0,66263000
681,2025-12-30,TSLA,461.09,454.43,463.12,453.83,59238500
682,2025-12-31,TSLA,456.1,449.72,456.55,449.3,49078000
683,2026-01-02,TSLA,457.8,438.07,458.34,435.3,85535400
684,2026-01-05,TSLA,447.99,451.67,457.55,444.57,67940800
685,2026-01-06,TSLA,446.38,432.96,448.25,428.78,89093800
686,2026-01-07,TSLA,435.9,431.41,438.37,431.29,59828800
687,2026-01-08,TSLA,427.89,435.8,436.89,424.37,57041100
688,2026-01-09,TSLA,435.95,445.01,449.05,430.39,67331500
689,2026-01-12,TSLA,441.23,448.96,454.3,438.0,61649600
690,2026-01-13,TSLA,450.2,447.2,451.81,443.95,53719200
691,2026-01-14,TSLA,442.81,439.2,443.91,434.22,57259500
692,2026-01-15,TSLA,441.13,438.57,445.36,437.65,49465800
693,2026-01-16,TSLA,439.5,437.5,447.25,435.26,60220600
694,2026-01-20,TSLA,429.36,419.25,430.73,417.44,63187300
695,2026-01-21,TSLA,421.66,431.44,438.2,419.62,68124000
696,2026-01-22,TSLA,435.16,449.36,449.5,432.63,71546700
697,2026-01-23,TSLA,447.43,449.06,452.43,444.04,56771400
698,2026-01-26,TSLA,445.0,435.2,445.04,434.28,49397400
699,2026-01-27,TSLA,437.41,430.9,437.52,430.69,37733100
700,2026-01-28,TSLA,431.91,431.46,438.26,430.1,54857400
701,2026-01-29,TSLA,437.8,416.56,440.23,414.62,81686100
702,2026-01-30,TSLA,425.35,430.41,439.88,422.7,82626100
703,2026-02-02,TSLA,421.29,421.81,427.15,414.5,58739500
704,2026-02-03,TSLA,424.27,421.96,428.56,413.69,56886500
705,2026-02-04,TSLA,420.46,406.01,423.9,399.18,74606900
706,2026-02-05,TSLA,397.02,397.21,402.1,387.53,72819800
707,2026-02-06,TSLA,400.87,411.11,414.55,397.75,62677100
708,2026-02-09,TSLA,409.91,417.32,421.25,407.29,54484300
709,2026-02-10,TSLA,418.08,425.21,427.25,417.0,64450200
710,2026-02-11,TSLA,427.96,428.27,436.35,420.03,57362000
711,2026-02-12,TSLA,430.3,417.07,436.23,414.0,61933400
712,2026-02-13,TSLA,414.31,417.44,424.06,410.88,51434100
713,2026-02-17,TSLA,412.36,410.63,413.72,400.51,59678800
714,2026-02-18,TSLA,411.11,411.32,416.9,409.58,45921400
715,2026-02-19,TSLA,407.25,411.71,415.25,404.11,51019600
716,2026-02-20,TSLA,408.3,411.82,414.7,405.5,57912200
717,2026-02-23,TSLA,407.29,399.83,407.7,394.04,69680000
718,2026-02-24,TSLA,399.5,409.38,410.82,397.64,58579500
719,2026-02-25,TSLA,412.15,417.4,420.34,412.15,54809700
720,2026-02-26,TSLA,414.42,408.58,416.81,403.66,53602500
721,2026-02-27,TSLA,402.94,402.51,407.12,398.11,56890100
722,2026-03-02,TSLA,390.6,403.32,404.54,388.25,55088300
723,2026-03-03,TSLA,395.09,392.43,396.34,385.39,62617300
724,2026-03-04,TSLA,397.85,405.94,408.33,394.58,68305500
725,2026-03-05,TSLA,401.57,405.55,408.62,399.42,51925900
726,2026-03-06,TSLA,398.09,396.73,402.35,394.21,64054600
727,2026-03-09,TSLA,390.05,398.68,401.59,381.4,67018900
728,2026-03-10,TSLA,402.22,399.24,406.59,398.19,59258700
729,2026-03-11,TSLA,402.28,407.82,416.38,402.15,62559900
730,2026-03-12,TSLA,405.18,395.01,406.5,394.65,60973800
731,2026-03-13,TSLA,399.17,391.2,400.2,389.95,58504100
732,2026-03-16,TSLA,396.22,395.56,403.73,394.42,58068300
733,2026-03-17,TSLA,395.69,399.27,400.12,393.0,46890500
734,2026-03-18,TSLA,399.0,392.78,403.07,392.31,50853100
735,2026-03-19,TSLA,387.27,380.3,387.27,378.73,67078300
736,2026-03-20,TSLA,379.85,367.96,379.89,364.46,78628600
737,2026-03-23,TSLA,373.09,380.85,385.33,372.73,74606000
738,2026-03-24,TSLA,376.56,383.03,387.48,376.31,60004900
739,2026-03-25,TSLA,389.99,385.95,396.23,385.01,55157300
740,2026-03-26,TSLA,381.6,372.11,384.44,371.87,55522900
741,2026-03-27,TSLA,369.69,361.83,369.86,359.47,62065700
742,2026-03-30,TSLA,365.86,355.28,367.29,352.14,67954400
743,2026-03-31,TSLA,361.51,371.75,373.33,361.0,75534900
744,2026-04-01,TSLA,378.63,381.26,383.14,374.08,58683800
745,2026-04-02,TSLA,364.2,360.59,370.28,359.03,83031200
746,2026-04-06,TSLA,362.59,352.82,367.72,346.64,77697600
747,2026-04-07,TSLA,346.44,346.65,348.02,337.24,74515400
748,2026-04-08,TSLA,363.79,343.25,364.5,339.67,78838600
749,2026-04-09,TSLA,343.15,345.62,348.88,337.25,62164000
750,2026-04-10,TSLA,346.29,348.95,350.36,342.74,51045600
751,2025-04-11,GOOG,155.05,158.85,159.31,155.05,22582000
752,2025-04-14,GOOG,161.75,160.91,163.46,159.37,18255900
753,2025-04-15,GOOG,161.01,158.13,161.49,157.1,15690800
754,2025-04-16,GOOG,154.93,154.96,157.64,153.38,16921500
755,2025-04-17,GOOG,156.07,152.83,156.53,150.38,19513400
756,2025-04-21,GOOG,150.44,149.34,150.54,147.89,16147800
757,2025-04-22,GOOG,150.55,153.37,154.08,150.35,15910300
758,2025-04-23,GOOG,157.37,157.18,159.47,155.81,18575700
759,2025-04-24,GOOG,157.98,160.91,161.15,157.55,30787500
